Timestamp,AREA,PROCESO,% SOLIDOS,MALLA 65#,COMENTARIOS,USUARIO,Timestamp
2023-09-09 20:30:00,A1,-,40.0,35,,Glenn Guajardo Lara,2023-09-09 20:30:00
2023-09-09 21:13:00,A2,-,43.0,26,,Glenn Guajardo Lara,2023-09-09 21:13:00
2023-09-09 22:00:00,A0,-,36.0,26,,Glenn Guajardo Lara,2023-09-09 22:00:00
2023-09-09 22:11:00,A2,-,41.0,27,,Glenn Guajardo Lara,2023-09-09 22:11:00
2023-09-09 23:13:00,A2,-,39.0,28,,Glenn Guajardo Lara,2023-09-09 23:13:00
2023-09-10 00:10:00,A2,-,43.0,28,,Glenn Guajardo Lara,2023-09-10 00:10:00
2023-09-10 00:29:00,A0,-,34.0,26,,Glenn Guajardo Lara,2023-09-10 00:29:00
2023-09-10 00:32:00,A1,-,41.0,33,,Glenn Guajardo Lara,2023-09-10 00:32:00
2023-09-10 01:54:00,A1,-,39.0,34,,Glenn Guajardo Lara,2023-09-10 01:54:00
2023-09-10 02:26:00,A2,-,45.0,29,,Glenn Guajardo Lara,2023-09-10 02:26:00
2023-09-10 02:35:00,A0,-,36.0,27,,Glenn Guajardo Lara,2023-09-10 02:35:00
2023-09-10 02:47:00,BHC16A,-,35.0,13,,Brian Torres,2023-09-10 02:47:00
2023-09-10 02:48:00,BHC17A,-,43.0,30,,Brian Torres,2023-09-10 02:48:00
2023-09-10 03:54:00,A2,-,44.0,26,,Glenn Guajardo Lara,2023-09-10 03:54:00
2023-09-10 05:32:00,A0,-,35.0,30,,Glenn Guajardo Lara,2023-09-10 05:32:00
2023-09-10 06:04:00,A2,-,46.0,28,,Glenn Guajardo Lara,2023-09-10 06:04:00
2023-09-10 07:51:00,A1,-,42.0,36,07:50 hrs.(exceso de arena).,Francisco Alderete,2023-09-10 07:51:00
2023-09-10 08:07:00,A0,-,36.0,26,08:06 hrs.,Francisco Alderete,2023-09-10 08:07:00
2023-09-10 08:08:00,A2,-,43.0,29,08:07 hrs.,Francisco Alderete,2023-09-10 08:08:00
2023-09-10 11:13:00,A0,-,36.0,30,11:12 hrs.,Francisco Alderete,2023-09-10 11:13:00
2023-09-10 11:14:00,A1,-,40.0,31,11:13 hrs.,Francisco Alderete,2023-09-10 11:14:00
2023-09-10 11:55:00,A2,-,37.0,26,11:54 hrs.,Francisco Alderete,2023-09-10 11:55:00
2023-09-10 12:06:00,A1,-,43.0,33,12:05 hrs.,Francisco Alderete,2023-09-10 12:06:00
2023-09-10 12:07:00,A0,-,36.0,30,12:06 hrs.,Francisco Alderete,2023-09-10 12:07:00
2023-09-10 14:02:00,A1,-,43.0,34,14:00 hrs.(exceso de arena).,Francisco Alderete,2023-09-10 14:02:00
2023-09-10 14:08:00,A2,-,42.0,28,14:07 hrs.,Francisco Alderete,2023-09-10 14:08:00
2023-09-10 14:09:00,A0,-,38.0,30,14:08 hrs.,Francisco Alderete,2023-09-10 14:09:00
2023-09-10 16:01:00,A0,-,36.0,29,16:00 hrs.,Francisco Alderete,2023-09-10 16:01:00
2023-09-10 16:06:00,A1,-,40.0,33,16:05 hrs.,Francisco Alderete,2023-09-10 16:06:00
2023-09-10 17:49:00,A0,-,39.0,31,17:48 hrs.,Francisco Alderete,2023-09-10 17:49:00
2023-09-10 18:09:00,A1,-,42.0,34,18:08 hrs.(exceso de arena).,Francisco Alderete,2023-09-10 18:09:00
2023-09-10 19:53:00,A1,-,45.0,38,,Glenn Guajardo Lara,2023-09-10 19:53:00
2023-09-10 20:54:00,A2,-,43.0,26,,Glenn Guajardo Lara,2023-09-10 20:54:00
2023-09-11 00:15:00,A2,-,42.0,28,,Glenn Guajardo Lara,2023-09-11 00:15:00
2023-09-11 01:23:00,A1,-,41.0,38,,Glenn Guajardo Lara,2023-09-11 01:23:00
2023-09-11 01:56:00,A0,-,37.0,31,,Glenn Guajardo Lara,2023-09-11 01:56:00
2023-09-11 02:15:00,A2,-,42.0,26,,Glenn Guajardo Lara,2023-09-11 02:15:00
2023-09-11 02:33:00,A1,-,39.0,38,,Glenn Guajardo Lara,2023-09-11 02:33:00
2023-09-11 04:17:00,A2,-,41.0,31,,Glenn Guajardo Lara,2023-09-11 04:17:00
2023-09-11 04:28:00,A1,-,39.0,30,,Glenn Guajardo Lara,2023-09-11 04:28:00
2023-09-11 04:44:00,A0,-,41.0,27,,Glenn Guajardo Lara,2023-09-11 04:44:00
2023-09-11 05:57:00,BHC16A,-,38.0,18,,Brian Torres,2023-09-11 05:57:00
2023-09-11 06:08:00,A1,-,40.0,29,,Glenn Guajardo Lara,2023-09-11 06:08:00
2023-09-11 06:33:00,A0,-,38.0,24,,Glenn Guajardo Lara,2023-09-11 06:33:00
2023-09-11 07:55:00,A1,-,40.0,31,,Fabio Cruz,2023-09-11 07:55:00
2023-09-11 08:00:00,A2,-,42.0,28,,Fabio Cruz,2023-09-11 08:00:00
2023-09-11 08:05:00,A0,-,40.0,31,,Fabio Cruz,2023-09-11 08:05:00
2023-09-11 09:13:00,BHC16A,-,37.0,22,,Manuel Ledezma,2023-09-11 09:13:00
2023-09-11 09:15:00,BM19,-,42.0,31,,Manuel Ledezma,2023-09-11 09:15:00
2023-09-11 09:46:00,A0,-,40.0,31,,Fabio Cruz,2023-09-11 09:46:00
2023-09-11 09:56:00,A2,-,49.0,29,,Fabio Cruz,2023-09-11 09:56:00
2023-09-11 14:21:00,A0,-,39.0,29,14:20 hrs.,Francisco Alderete,2023-09-11 14:21:00
2023-09-11 14:44:00,A2,-,38.0,26,14:43 hrs.,Francisco Alderete,2023-09-11 14:44:00
2023-09-11 15:56:00,A0,-,38.0,30,15:55 hrs.,Francisco Alderete,2023-09-11 15:56:00
2023-09-11 15:58:00,A2,-,43.0,30,15:57 hrs.,Francisco Alderete,2023-09-11 15:58:00
2023-09-11 16:43:00,A0,-,37.0,31,16:42 hrs.,Francisco Alderete,2023-09-11 16:43:00
2023-09-11 17:42:00,A2,-,42.0,32,17:41 hrs.,Francisco Alderete,2023-09-11 17:42:00
2023-09-11 17:56:00,A0,-,40.0,30,17:55 hrs.,Francisco Alderete,2023-09-11 17:56:00
2023-09-11 19:36:00,A2,-,42.0,32,,Glenn Guajardo Lara,2023-09-11 19:36:00
2023-09-11 20:00:00,A0,-,36.0,20,,Glenn Guajardo Lara,2023-09-11 20:00:00
2023-09-11 22:35:00,A0,-,39.0,24,,Glenn Guajardo Lara,2023-09-11 22:35:00
2023-09-11 23:22:00,A2,-,43.0,31,,Glenn Guajardo Lara,2023-09-11 23:22:00
2023-09-12 00:59:00,A2,-,43.0,31,,Glenn Guajardo Lara,2023-09-12 00:59:00
2023-09-12 02:03:00,A0,-,39.0,27,,Glenn Guajardo Lara,2023-09-12 02:03:00
2023-09-12 03:09:00,A2,-,44.0,31,,Glenn Guajardo Lara,2023-09-12 03:09:00
2023-09-12 03:31:00,BM19,-,47.0,35,,Brian Torres,2023-09-12 03:31:00
2023-09-12 03:32:00,BHC16B,-,46.0,33,,Brian Torres,2023-09-12 03:32:00
2023-09-12 03:45:00,A0,-,39.0,27,,Glenn Guajardo Lara,2023-09-12 03:45:00
2023-09-12 04:16:00,A1,-,42.0,31,,Glenn Guajardo Lara,2023-09-12 04:16:00
2023-09-12 06:11:00,A1,-,40.0,31,,Glenn Guajardo Lara,2023-09-12 06:11:00
2023-09-12 06:16:00,A0,-,41.0,33,,Glenn Guajardo Lara,2023-09-12 06:16:00
2023-09-12 08:02:00,A0,-,39.0,32,08:01 hrs.,Francisco Alderete,2023-09-12 08:02:00
2023-09-12 08:11:00,A2,-,43.0,30,08:10 hrs.,Francisco Alderete,2023-09-12 08:11:00
2023-09-12 08:14:00,A1,-,39.0,33,08:13 hrs.,Francisco Alderete,2023-09-12 08:14:00
2023-09-12 10:08:00,A1,-,40.0,32,10:07 hrs.,Francisco Alderete,2023-09-12 10:08:00
2023-09-12 11:45:00,A1,-,42.0,34,11:44 hrs.(exceso de arena).,Francisco Alderete,2023-09-12 11:45:00
2023-09-12 14:38:00,A1,-,37.0,28,14:37 hrs.,Francisco Alderete,2023-09-12 14:38:00
2023-09-12 15:52:00,A1,-,40.0,33,15:51 hrs.,Francisco Alderete,2023-09-12 15:52:00
2023-09-12 17:51:00,A1,-,41.0,34,17:50 hrs.(exceso de arena).,Francisco Alderete,2023-09-12 17:51:00
2023-09-12 20:04:00,A0,-,41.0,22,,Glenn Guajardo Lara,2023-09-12 20:04:00
2023-09-12 20:12:00,A1,-,45.0,35,,Glenn Guajardo Lara,2023-09-12 20:12:00
2023-09-12 21:10:00,A2,-,44.0,30,,Glenn Guajardo Lara,2023-09-12 21:10:00
2023-09-12 22:11:00,A2,-,43.0,29,,Glenn Guajardo Lara,2023-09-12 22:11:00
2023-09-12 22:30:00,A0,-,41.0,29,,Glenn Guajardo Lara,2023-09-12 22:30:00
2023-09-12 23:11:00,A1,-,44.0,38,,Glenn Guajardo Lara,2023-09-12 23:11:00
2023-09-13 00:01:00,A2,-,41.0,28,,Glenn Guajardo Lara,2023-09-13 00:01:00
2023-09-13 00:54:00,A1,-,42.0,37,,Glenn Guajardo Lara,2023-09-13 00:54:00
2023-09-13 00:56:00,A2,-,41.0,27,,Glenn Guajardo Lara,2023-09-13 00:56:00
2023-09-13 01:24:00,A0,-,38.0,33,,Glenn Guajardo Lara,2023-09-13 01:24:00
2023-09-13 03:06:00,A0,-,39.0,32,,Glenn Guajardo Lara,2023-09-13 03:06:00
2023-09-13 03:37:00,A1,-,42.0,38,,Glenn Guajardo Lara,2023-09-13 03:37:00
2023-09-13 05:04:00,A1,-,40.0,33,,Glenn Guajardo Lara,2023-09-13 05:04:00
2023-09-13 06:26:00,A1,-,39.0,30,,Glenn Guajardo Lara,2023-09-13 06:26:00
2023-09-13 07:47:00,A2,-,42.0,27,,José Ledesma Espinoza,2023-09-13 07:47:00
2023-09-13 07:54:00,A1,-,38.0,30,,José Ledesma Espinoza,2023-09-13 07:54:00
2023-09-13 08:14:00,A0,-,36.0,28,,José Ledesma Espinoza,2023-09-13 08:14:00
2023-09-13 09:19:00,A1,-,39.0,31,,José Ledesma Espinoza,2023-09-13 09:19:00
2023-09-13 09:46:00,A2,-,40.0,29,,José Ledesma Espinoza,2023-09-13 09:46:00
2023-09-13 10:37:00,A0,-,39.0,31,,José Ledesma Espinoza,2023-09-13 10:37:00
2023-09-13 10:39:00,A1,-,37.0,29,,José Ledesma Espinoza,2023-09-13 10:39:00
2023-09-13 11:47:00,A0,-,42.0,32,,José Ledesma Espinoza,2023-09-13 11:47:00
2023-09-13 12:00:00,A2,-,33.0,20,,José Ledesma Espinoza,2023-09-13 12:00:00
2023-09-13 12:04:00,A1,-,41.0,31,,José Ledesma Espinoza,2023-09-13 12:04:00
2023-09-13 14:41:00,A0,-,41.0,32,,José Ledesma Espinoza,2023-09-13 14:41:00
2023-09-13 15:39:00,A2,-,47.0,35,,José Ledesma Espinoza,2023-09-13 15:39:00
2023-09-13 16:15:00,A1,-,45.0,36,,José Ledesma Espinoza,2023-09-13 16:15:00
2023-09-13 17:14:00,A0,-,39.0,32,,José Ledesma Espinoza,2023-09-13 17:14:00
2023-09-13 17:20:00,A1,-,41.0,33,,José Ledesma Espinoza,2023-09-13 17:20:00
2023-09-13 18:12:00,A2,-,42.0,30,,José Ledesma Espinoza,2023-09-13 18:12:00
2023-09-13 18:14:00,A1,-,41.0,32,,José Ledesma Espinoza,2023-09-13 18:14:00
2023-09-13 18:19:00,A0,-,37.0,31,,José Ledesma Espinoza,2023-09-13 18:19:00
2023-09-13 22:04:00,A0,-,41.0,32,,Lorne Ortiz,2023-09-13 22:04:00
2023-09-13 22:44:00,A0,-,42.0,30,,Lorne Ortiz,2023-09-13 22:44:00
2023-09-14 04:17:00,A2,-,44.0,30,,Lorne Ortiz,2023-09-14 04:17:00
2023-09-14 04:18:00,A1,-,42.0,30,,Lorne Ortiz,2023-09-14 04:18:00
2023-09-14 05:34:00,A0,-,41.0,32,,Lorne Ortiz,2023-09-14 05:34:00
2023-09-14 07:47:00,A2,-,45.0,33,,José Ledesma Espinoza,2023-09-14 07:47:00
2023-09-14 07:51:00,A0,-,35.0,30,,José Ledesma Espinoza,2023-09-14 07:51:00
2023-09-14 08:27:00,A1,-,28.0,27,,José Ledesma Espinoza,2023-09-14 08:27:00
2023-09-14 10:15:00,A2,-,35.0,22,,José Ledesma Espinoza,2023-09-14 10:15:00
2023-09-14 10:16:00,A1,-,43.0,35,,José Ledesma Espinoza,2023-09-14 10:16:00
2023-09-14 10:35:00,A0,-,42.0,38,,José Ledesma Espinoza,2023-09-14 10:35:00
2023-09-14 11:09:00,A1,-,40.0,32,,José Ledesma Espinoza,2023-09-14 11:09:00
2023-09-14 11:58:00,A2,-,38.0,25,,José Ledesma Espinoza,2023-09-14 11:58:00
2023-09-14 12:18:00,A0,-,37.0,33,,José Ledesma Espinoza,2023-09-14 12:18:00
2023-09-14 12:46:00,A1,-,40.0,31,,José Ledesma Espinoza,2023-09-14 12:46:00
2023-09-14 14:41:00,A0,-,42.0,37,,José Ledesma Espinoza,2023-09-14 14:41:00
2023-09-14 17:20:00,A2,-,32.0,20,15:25 hrs.,José Ledesma Espinoza,2023-09-14 17:20:00
2023-09-14 17:22:00,A1,-,45.0,40,,José Ledesma Espinoza,2023-09-14 17:22:00
2023-09-14 17:50:00,A0,-,36.0,30,,José Ledesma Espinoza,2023-09-14 17:50:00
2023-09-14 17:51:00,A2,-,34.0,22,,José Ledesma Espinoza,2023-09-14 17:51:00
2023-09-14 18:16:00,A1,-,39.0,31,,José Ledesma Espinoza,2023-09-14 18:16:00
2023-09-14 20:30:00,A0,-,45.0,29,,Lorne Ortiz,2023-09-14 20:30:00
2023-09-14 21:12:00,A2,-,40.0,30,,Lorne Ortiz,2023-09-14 21:12:00
2023-09-14 21:34:00,A1,-,44.0,33,,Lorne Ortiz,2023-09-14 21:34:00
2023-09-14 23:06:00,A0,-,37.0,31,,Lorne Ortiz,2023-09-14 23:06:00
2023-09-14 23:24:00,A2,-,41.0,32,,Lorne Ortiz,2023-09-14 23:24:00
2023-09-15 00:07:00,A1,-,42.0,33,,Lorne Ortiz,2023-09-15 00:07:00
2023-09-15 01:39:00,A2,-,42.0,32,,Lorne Ortiz,2023-09-15 01:39:00
2023-09-15 02:18:00,A0,-,37.0,33,,Lorne Ortiz,2023-09-15 02:18:00
2023-09-15 04:09:00,A2,-,44.0,33,,Lorne Ortiz,2023-09-15 04:09:00
2023-09-15 07:21:00,A2,-,39.0,28,,José Ledesma Espinoza,2023-09-15 07:21:00
2023-09-15 08:13:00,A1,-,42.0,34,,José Ledesma Espinoza,2023-09-15 08:13:00
2023-09-15 08:23:00,A0,-,36.0,31,,José Ledesma Espinoza,2023-09-15 08:23:00
2023-09-15 08:48:00,A2,-,39.0,32,,José Ledesma Espinoza,2023-09-15 08:48:00
2023-09-15 09:26:00,A1,-,40.0,32,,José Ledesma Espinoza,2023-09-15 09:26:00
2023-09-15 10:27:00,A0,-,38.0,30,,José Ledesma Espinoza,2023-09-15 10:27:00
2023-09-15 10:42:00,A1,-,41.0,32,,José Ledesma Espinoza,2023-09-15 10:42:00
2023-09-15 11:28:00,A2,-,42.0,30,,José Ledesma Espinoza,2023-09-15 11:28:00
2023-09-15 12:03:00,A0,-,37.0,29,,José Ledesma Espinoza,2023-09-15 12:03:00
2023-09-15 12:36:00,A1,-,40.0,37,,José Ledesma Espinoza,2023-09-15 12:36:00
2023-09-15 13:59:00,A2,-,45.0,32,,José Ledesma Espinoza,2023-09-15 13:59:00
2023-09-15 14:52:00,A0,-,34.0,28,,José Ledesma Espinoza,2023-09-15 14:52:00
2023-09-15 15:03:00,A1,-,40.0,35,,José Ledesma Espinoza,2023-09-15 15:03:00
2023-09-15 16:10:00,A2,-,40.0,27,,José Ledesma Espinoza,2023-09-15 16:10:00
2023-09-15 16:18:00,A1,-,40.0,36,,José Ledesma Espinoza,2023-09-15 16:18:00
2023-09-15 17:45:00,A0,-,37.0,31,,José Ledesma Espinoza,2023-09-15 17:45:00
2023-09-15 18:21:00,A2,-,43.0,32,,José Ledesma Espinoza,2023-09-15 18:21:00
2023-09-15 20:14:00,,Molienda A0,35.0,25,,Lorne Ortiz,2023-09-15 20:14:00
2023-09-15 20:15:00,,Molienda A2,41.0,31,,Lorne Ortiz,2023-09-15 20:15:00
2023-09-15 21:16:00,,Molienda A1,43.0,33,,Lorne Ortiz,2023-09-15 21:16:00
2023-09-15 21:17:00,,Molienda A2,39.0,31,,Lorne Ortiz,2023-09-15 21:17:00
2023-09-15 23:37:00,A2,-,43.0,31,,Lorne Ortiz,2023-09-15 23:37:00
2023-09-16 00:00:00,A2,-,47.0,35,,Lorne Ortiz,2023-09-16 00:00:00
2023-09-16 00:18:00,A0,-,42.0,33,,Lorne Ortiz,2023-09-16 00:18:00
2023-09-16 01:14:00,A2,-,43.0,32,,Lorne Ortiz,2023-09-16 01:14:00
2023-09-16 07:31:00,A0,-,43.0,40,,José Ledesma Espinoza,2023-09-16 07:31:00
2023-09-16 07:32:00,A2,-,45.0,31,,José Ledesma Espinoza,2023-09-16 07:32:00
2023-09-16 08:01:00,A1,-,38.0,32,,José Ledesma Espinoza,2023-09-16 08:01:00
2023-09-16 08:31:00,A2,-,47.0,34,,José Ledesma Espinoza,2023-09-16 08:31:00
2023-09-16 08:33:00,A0,-,42.0,35,,José Ledesma Espinoza,2023-09-16 08:33:00
2023-09-16 09:25:00,A1,-,42.0,38,,José Ledesma Espinoza,2023-09-16 09:25:00
2023-09-16 10:09:00,A0,-,42.0,30,,José Ledesma Espinoza,2023-09-16 10:09:00
2023-09-16 10:13:00,A1,-,39.0,32,,José Ledesma Espinoza,2023-09-16 10:13:00
2023-09-16 10:21:00,A2,-,43.0,31,,José Ledesma Espinoza,2023-09-16 10:21:00
2023-09-16 11:40:00,A1,-,37.0,30,,José Ledesma Espinoza,2023-09-16 11:40:00
2023-09-16 11:56:00,A2,-,44.0,30,,José Ledesma Espinoza,2023-09-16 11:56:00
2023-09-16 12:27:00,A0,-,39.0,31,,José Ledesma Espinoza,2023-09-16 12:27:00
2023-09-16 12:44:00,A1,-,40.0,32,,José Ledesma Espinoza,2023-09-16 12:44:00
2023-09-16 13:56:00,A2,-,40.0,26,,José Ledesma Espinoza,2023-09-16 13:56:00
2023-09-16 14:47:00,A0,-,42.0,33,,José Ledesma Espinoza,2023-09-16 14:47:00
2023-09-16 15:03:00,A1,-,37.0,31,,José Ledesma Espinoza,2023-09-16 15:03:00
2023-09-16 17:03:00,A1,-,41.0,34,,José Ledesma Espinoza,2023-09-16 17:03:00
2023-09-16 17:16:00,A0,-,42.0,33,,José Ledesma Espinoza,2023-09-16 17:16:00
2023-09-16 17:48:00,A2,-,45.0,33,,José Ledesma Espinoza,2023-09-16 17:48:00
2023-09-16 19:04:00,A0,-,40.0,30,,Lorne Ortiz,2023-09-16 19:04:00
2023-09-16 22:32:00,A0,-,40.0,32,,Lorne Ortiz,2023-09-16 22:32:00
2023-09-16 22:33:00,A2,-,39.0,28,,Lorne Ortiz,2023-09-16 22:33:00
2023-09-17 00:33:00,A0,-,43.0,33,,Lorne Ortiz,2023-09-17 00:33:00
2023-09-17 01:51:00,A1,-,43.0,31,,Lorne Ortiz,2023-09-17 01:51:00
2023-09-17 07:46:00,A2,-,44.0,32,,José Ledesma Espinoza,2023-09-17 07:46:00
2023-09-17 07:57:00,A1,-,43.0,38,,José Ledesma Espinoza,2023-09-17 07:57:00
2023-09-17 08:18:00,A0,-,41.0,29,,José Ledesma Espinoza,2023-09-17 08:18:00
2023-09-17 09:19:00,A1,-,41.0,34,,José Ledesma Espinoza,2023-09-17 09:19:00
2023-09-17 09:34:00,A0,-,45.0,36,,José Ledesma Espinoza,2023-09-17 09:34:00
2023-09-17 09:45:00,A2,-,40.0,28,,José Ledesma Espinoza,2023-09-17 09:45:00
2023-09-17 10:18:00,A1,-,40.0,35,,José Ledesma Espinoza,2023-09-17 10:18:00
2023-09-17 11:34:00,A1,-,41.0,36,,José Ledesma Espinoza,2023-09-17 11:34:00
2023-09-17 12:06:00,A0,-,39.0,33,,José Ledesma Espinoza,2023-09-17 12:06:00
2023-09-17 12:46:00,A1,-,37.0,29,,José Ledesma Espinoza,2023-09-17 12:46:00
2023-09-17 13:17:00,A2,-,45.0,32,,José Ledesma Espinoza,2023-09-17 13:17:00
2023-09-17 14:49:00,A0,-,45.0,38,,José Ledesma Espinoza,2023-09-17 14:49:00
2023-09-17 14:54:00,A2,-,47.0,33,,José Ledesma Espinoza,2023-09-17 14:54:00
2023-09-17 15:08:00,A1,-,39.0,32,,José Ledesma Espinoza,2023-09-17 15:08:00
2023-09-17 16:22:00,A0,-,41.0,36,,José Ledesma Espinoza,2023-09-17 16:22:00
2023-09-17 16:54:00,A2,-,48.0,33,,José Ledesma Espinoza,2023-09-17 16:54:00
2023-09-17 16:59:00,A0,-,40.0,35,,José Ledesma Espinoza,2023-09-17 16:59:00
2023-09-17 18:20:00,A1,-,39.0,31,,José Ledesma Espinoza,2023-09-17 18:20:00
2023-09-17 18:24:00,A2,-,39.0,32,,José Ledesma Espinoza,2023-09-17 18:24:00
2023-09-17 21:29:00,A0,-,40.0,31,,Lorne Ortiz,2023-09-17 21:29:00
2023-09-18 07:39:00,A2,-,38.0,28,,José Ledesma Espinoza,2023-09-18 07:39:00
2023-09-18 07:50:00,A0,-,42.0,35,,José Ledesma Espinoza,2023-09-18 07:50:00
2023-09-18 08:13:00,A1,-,40.0,35,,José Ledesma Espinoza,2023-09-18 08:13:00
2023-09-18 09:45:00,A2,-,40.0,31,,José Ledesma Espinoza,2023-09-18 09:45:00
2023-09-18 10:06:00,A1,-,40.0,37,,José Ledesma Espinoza,2023-09-18 10:06:00
2023-09-18 10:12:00,A0,-,35.0,33,,José Ledesma Espinoza,2023-09-18 10:12:00
2023-09-18 11:52:00,A2,-,40.0,31,,José Ledesma Espinoza,2023-09-18 11:52:00
2023-09-18 11:58:00,A1,-,36.0,30,,José Ledesma Espinoza,2023-09-18 11:58:00
2023-09-18 12:50:00,A0,-,37.0,31,,José Ledesma Espinoza,2023-09-18 12:50:00
2023-09-18 12:53:00,A1,-,36.0,29,,José Ledesma Espinoza,2023-09-18 12:53:00
2023-09-18 13:47:00,A2,-,40.0,29,,José Ledesma Espinoza,2023-09-18 13:47:00
2023-09-18 14:54:00,A0,-,34.0,29,,José Ledesma Espinoza,2023-09-18 14:54:00
2023-09-18 15:04:00,A1,-,39.0,32,,José Ledesma Espinoza,2023-09-18 15:04:00
2023-09-18 16:19:00,A1,-,38.0,32,,José Ledesma Espinoza,2023-09-18 16:19:00
2023-09-18 17:01:00,A2,-,47.0,40,16:00 hrs.,José Ledesma Espinoza,2023-09-18 17:01:00
2023-09-18 17:12:00,A0,-,41.0,34,,José Ledesma Espinoza,2023-09-18 17:12:00
2023-09-18 17:46:00,A2,-,42.0,30,,José Ledesma Espinoza,2023-09-18 17:46:00
2023-09-18 17:53:00,A1,-,35.0,29,,José Ledesma Espinoza,2023-09-18 17:53:00
2023-09-19 07:54:00,A2,-,40.0,28,,José Ledesma Espinoza,2023-09-19 07:54:00
2023-09-19 08:08:00,A0,-,40.0,29,,José Ledesma Espinoza,2023-09-19 08:08:00
2023-09-19 08:12:00,A1,-,38.0,29,,José Ledesma Espinoza,2023-09-19 08:12:00
2023-09-19 10:06:00,A2,-,39.0,27,,José Ledesma Espinoza,2023-09-19 10:06:00
2023-09-19 10:44:00,A1,-,40.0,32,,José Ledesma Espinoza,2023-09-19 10:44:00
2023-09-19 12:36:00,A0,-,39.0,29,,José Ledesma Espinoza,2023-09-19 12:36:00
2023-09-19 12:49:00,A2,-,47.0,34,,José Ledesma Espinoza,2023-09-19 12:49:00
2023-09-19 14:06:00,A2,-,48.0,36,,José Ledesma Espinoza,2023-09-19 14:06:00
2023-09-19 15:12:00,A1,-,40.0,33,,José Ledesma Espinoza,2023-09-19 15:12:00
2023-09-19 15:40:00,A0,-,40.0,29,,José Ledesma Espinoza,2023-09-19 15:40:00
2023-09-19 16:56:00,A0,-,42.0,29,,José Ledesma Espinoza,2023-09-19 16:56:00
2023-09-19 17:03:00,A1,-,35.0,27,,José Ledesma Espinoza,2023-09-19 17:03:00
2023-09-19 17:12:00,A2,-,45.0,33,,José Ledesma Espinoza,2023-09-19 17:12:00
2023-09-19 18:09:00,A1,-,38.0,30,,José Ledesma Espinoza,2023-09-19 18:09:00
2023-09-19 18:25:00,A2,-,38.0,27,,José Ledesma Espinoza,2023-09-19 18:25:00
2023-09-19 21:58:00,A0,-,37.0,28,,Lorne Ortiz,2023-09-19 21:58:00
2023-09-19 23:44:00,A2,-,44.0,32,,Lorne Ortiz,2023-09-19 23:44:00
2023-09-20 08:06:00,A0,-,39.0,26,,Glenn Guajardo Lara,2023-09-20 08:06:00
2023-09-20 08:09:00,A2,-,42.0,29,,Glenn Guajardo Lara,2023-09-20 08:09:00
2023-09-20 08:14:00,A1,-,38.0,32,,Glenn Guajardo Lara,2023-09-20 08:14:00
2023-09-20 10:08:00,A0,-,38.0,33,,Glenn Guajardo Lara,2023-09-20 10:08:00
2023-09-20 10:44:00,A2,-,41.0,29,,Glenn Guajardo Lara,2023-09-20 10:44:00
2023-09-20 11:29:00,A0,-,41.0,21,,Glenn Guajardo Lara,2023-09-20 11:29:00
2023-09-20 11:31:00,A1,-,40.0,32,,Glenn Guajardo Lara,2023-09-20 11:31:00
2023-09-20 12:09:00,A2,-,42.0,29,,Glenn Guajardo Lara,2023-09-20 12:09:00
2023-09-20 12:44:00,BHC16A,-,35.0,14,,Operador1,2023-09-20 12:44:00
2023-09-20 13:45:00,A0,-,41.0,31,,Glenn Guajardo Lara,2023-09-20 13:45:00
2023-09-20 14:06:00,A2,-,40.0,29,,Glenn Guajardo Lara,2023-09-20 14:06:00
2023-09-20 14:19:00,BM19,-,41.0,28,,Operador1,2023-09-20 14:19:00
2023-09-20 16:03:00,A1,-,37.0,30,,Glenn Guajardo Lara,2023-09-20 16:03:00
2023-09-20 17:38:00,BHC16A,-,38.0,13,,Operador1,2023-09-20 17:38:00
2023-09-20 17:39:00,BHC17B,-,36.0,20,,Operador1,2023-09-20 17:39:00
2023-09-20 17:57:00,A0,-,37.0,32,,Glenn Guajardo Lara,2023-09-20 17:57:00
2023-09-20 18:00:00,A2,-,43.0,29,,Glenn Guajardo Lara,2023-09-20 18:00:00
2023-09-20 18:42:00,A1,-,40.0,32,,Glenn Guajardo Lara,2023-09-20 18:42:00
2023-09-20 20:01:00,A1,-,37.0,32,19:51 hrs.,Francisco Alderete,2023-09-20 20:01:00
2023-09-20 20:18:00,A2,-,43.0,28,20:17 hrs.,Francisco Alderete,2023-09-20 20:18:00
2023-09-20 20:43:00,BHC16A,-,33.0,21,,Manuel Ledezma,2023-09-20 20:43:00
2023-09-20 20:44:00,BHC17B,-,44.0,26,,Manuel Ledezma,2023-09-20 20:44:00
2023-09-20 21:58:00,A0,-,38.0,30,21:57 hrs.,Francisco Alderete,2023-09-20 21:58:00
2023-09-20 22:07:00,A1,-,40.0,34,22:05 hrs.(exceso de arena).,Francisco Alderete,2023-09-20 22:07:00
2023-09-20 22:25:00,A2,-,38.0,28,22:20 hrs.,Francisco Alderete,2023-09-20 22:25:00
2023-09-20 23:49:00,A1,-,37.0,34,23:48 hrs.,Francisco Alderete,2023-09-20 23:49:00
2023-09-20 23:57:00,A0,-,37.0,30,23:56 hrs.,Francisco Alderete,2023-09-20 23:57:00
2023-09-21 00:00:00,A2,-,42.0,30,23:59 hrs.,Francisco Alderete,2023-09-21 00:00:00
2023-09-21 00:32:00,BHC16A,-,33.0,21,,Manuel Ledezma,2023-09-21 00:32:00
